Time,Country Name,GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Gross savings (% of GDP) [NY.GNS.ICTR.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"
2017,Afghanistan,516.6798622,0.06476419501,,0.2747965991,,11.18000031,11.18000031,3.530422461,,64.13
2017,Albania,4531.019374,3.897740606,78.194274,7.855470516,16.52936416,13.61999989,13.61999989,6.158147094,,78.333
2017,Algeria,4109.698217,-0.7504566919,55.32140302,0.7232598725,38.72606851,13.56999969,10.33300018,23.91892299,,76.499
2017,American Samoa,11003.82976,-6.783548017,161.4379085,,,,,10.94771242,,
2017,Andorra,38964.90448,0.734439351,,,,,,,,
2017,Angola,4095.810057,-3.409983376,52.25682145,-6.057209206,23.35194559,,7.407999992,6.580549623,,60.379
2017,Antigua and Barbuda,15383.5764,2.166114044,133.870868,10.30476282,15.24942014,,,2.490702756,,76.752
2017,Argentina,14613.04182,1.757648183,25.28960114,1.789364285,13.07666717,8.350000381,8.350000381,12.83516834,,76.372
2017,Armenia,3914.527854,7.18452239,87.20237654,2.176846777,16.89533246,17.70000076,17.70000076,10.63112611,,74.797
2017,Aruba,29350.80502,1.519821434,143.8042379,5.253588366,14.15303855,,,,,76.01
2017,Australia,53934.25018,0.587161103,41.93975606,3.632469395,21.80423664,5.590000153,5.590000153,5.798737462,,82.5
2017,Austria,47312.00623,1.550724086,104.9388449,3.247927511,26.34084689,5.5,5.5,16.84270767,,81.64390244
2017,Azerbaijan,4147.089716,-0.7784160658,90.40231568,7.016879437,29.02575368,4.960000038,5,4.699464584,,72.693
2017,"Bahamas, The",32376.50917,0.6064964178,71.98313875,2.464360568,15.48855631,9.800000191,9.800000191,2.764630209,,73.554
2017,Bahrain,23742.93734,-0.4754733818,143.0866673,1.462722688,28.8557475,,1.182999969,18.50542879,,77.032
2017,Bangladesh,1563.767819,6.136478312,35.30400009,0.7249966424,35.23343399,4.369999886,4.369999886,17.30064127,,72.052
2017,Barbados,17391.66891,0.3238165311,82.91430092,4.141369279,,8.619999886,8.619999886,,,78.981
2017,Belarus,5785.670673,2.644807522,133.3677547,2.332138504,28.01703764,5.650000095,5.650000095,21.6291152,,74.12926829
2017,Belgium,44089.31009,1.228866236,165.3258363,-7.435122637,25.15179436,7.090000153,7.090000153,12.42911753,,81.49268293
2017,Belize,4945.857699,-0.1847950308,112.0729024,1.712731085,11.98812684,6.599999905,6.599999905,6.760656102,,74.365
2017,Benin,1136.593872,2.805281504,61.47659696,1.581705088,17.39915475,,1.644000053,9.62006825,,61.174
2017,Bermuda,111820.5815,4.716102205,72.39242845,-4.033835397,40.48283833,,,0.4636591268,,81.44195122
2017,Bhutan,3286.596744,3.408611367,81.20673937,-0.6755630463,29.46401148,,2.453000069,7.507318433,,71.129
2017,Bolivia,3351.124344,2.696155231,56.70465276,1.899493281,16.05702878,3.650000095,3.650000095,10.49350844,,70.945
2017,Bosnia and Herzegovina,5394.268944,4.240509741,97.95956743,2.817782581,14.69365656,20.53000069,20.53000069,13.11501185,,77.128
2017,Botswana,7296.092142,1.873881526,82.00926874,1.619642221,40.5941269,,21.56599998,6.180022646,,68.812
2017,Brazil,9928.675897,0.5083379803,24.31973437,3.338260284,13.5777697,12.93000031,12.81999969,10.72149801,,75.456
2017,British Virgin Islands,,,,,,,,,,
2017,Brunei Darussalam,28571.60829,0.2090444419,85.17674905,3.858208317,55.33645511,9.319999695,9.319999695,12.65818411,,75.585
2017,Bulgaria,8366.293221,3.515538335,129.676597,3.390724217,25.1179777,6.159999847,6.159999847,,,74.81463415
2017,Burkina Faso,734.996268,3.177360753,59.2687802,0.01823703264,14.77021264,,4.563000202,10.25938621,,60.768
2017,Burundi,253.8263541,-2.646778209,34.3962372,0.01151574478,7.246351055,,1.588999987,,,60.898
2017,Cabo Verde,3289.902203,2.475169431,113.3031665,6.317390959,30.55940444,12.23999977,12.23999977,6.13294921,,72.57
2017,Cambodia,1385.260066,5.372021624,124.7877735,12.57184973,23.15869167,0.1400000006,0.1400000006,16.18857357,,69.289
2017,Cameroon,1469.4475,0.8457207125,39.19902161,2.256209564,16.2917061,,3.599999905,13.71294553,,58.511
2017,Canada,45129.35644,1.811114549,65.10106085,1.53752072,19.84528099,6.340000153,6.340000153,9.684575788,,81.9
2017,Cayman Islands,81513.16302,1.852363286,117.4365837,48.51413526,,,,0.8491278907,,
2017,Central African Republic,450.9006579,3.200452519,57.14354571,0.3324125792,,,5.647999763,18.44042004,,52.24
2017,Chad,665.9488849,-5.928753132,73.57500818,3.633672746,,,1.118999958,2.925709554,,53.712
2017,Channel Islands,,,,,,,7.138000011,,,82.766
2017,Chile,14998.81706,-0.2472513588,55.6540214,2.21193285,18.87566679,6.960000038,6.960000038,10.39632076,,79.909
2017,China,8816.986905,6.301863101,37.63241324,1.349132679,44.90504689,3.900000095,4.440000057,28.10893687,,76.47
2017,Colombia,6376.706716,-0.1634093321,35.28291494,4.392944901,16.98576351,8.869999886,8.869999886,11.40959357,,76.925
2017,Comoros,1323.814843,1.482339326,40.16435892,0.3637765678,11.46216377,,8.086000443,,,63.912
2017,"Congo, Dem. Rep.",467.0742317,0.4014736976,65.08319377,2.756443254,21.73739585,,4.465000153,19.48703808,,60.026
2017,"Congo, Rep.",2169.991504,-6.80921641,113.2263172,39.82761895,,,20.55900002,11.02414024,,63.954
2017,Costa Rica,12225.57449,3.092566338,65.07195374,4.833275306,14.24795116,8.140000343,8.140000343,11.73400161,,79.914
2017,Cote d'Ivoire,2111.026557,4.658899564,48.54077832,1.889997672,17.44168053,3.269999981,3.269999981,10.11191116,,57.017
2017,Croatia,13629.28959,4.66317567,97.88671173,0.8185802755,24.12561459,11.21000004,11.21000004,12.76358336,,77.82682927
2017,Cuba,8541.213686,1.771820723,26.22275454,,,1.700000048,1.700000048,13.50011874,,78.662
2017,Curacao,19457.53152,-2.05324118,,5.54068549,,,,9.922014359,,78.01707317
2017,Cyprus,26608.87509,4.872486957,148.3627577,62.99100837,15.65968715,11.05000019,11.05000019,4.892073019,,80.672
2017,Czech Republic,20636.19995,4.889722042,150.5326525,5.138725412,27.27576794,2.890000105,2.890000105,23.53332969,,78.97804878
2017,Denmark,57610.09818,2.162355113,102.9793899,1.086132947,30.06155369,5.829999924,5.829999924,13.00935793,,81.10243902
2017,Djibouti,2914.358197,3.7303378,304.3287262,5.994298544,16.49573919,26.05999947,26.05999947,3.11407972,,65.893
2017,Dominica,7274.517731,-6.998975795,102.9667417,4.362368604,4.240614907,,,1.922967312,,
2017,Dominican Republic,7609.353275,3.518071155,50.22508542,4.497488808,22.00691077,5.829999924,5.829999924,14.09586544,,73.689
2017,Ecuador,6213.503127,0.573913174,42.42172139,0.6035833064,25.70566041,3.839999914,3.839999914,14.36590648,,76.584
2017,"Egypt, Arab Rep.",2444.290387,2.025579951,45.12680115,3.142826052,10.35531343,11.77000046,11.73999977,16.4435072,,71.656
2017,El Salvador,3910.254403,1.734694342,74.30465119,2.016884515,15.0315466,4.389999866,4.389999866,16.08462885,,72.872
2017,Equatorial Guinea,9667.857801,-9.167724698,102.4282583,2.49839686,,,8.647999763,25.75059535,,58.061
2017,Eritrea,,,,,,,5.94299984,,,65.538
2017,Estonia,20387.28315,5.664039082,147.5637224,6.462815621,28.8941661,5.760000229,5.760000229,13.61097398,,78.09268293
2017,Eswatini,3914.418484,1.045685936,87.7983679,-1.309289037,16.22350361,,22.75300026,29.81041845,,58.319
2017,Ethiopia,768.5230154,6.684559618,31.1036313,4.912707176,30.59002279,,2.299000025,6.186588505,,65.872
2017,Faroe Islands,59993.09063,,105.9738916,,,,,5.808820841,,82.29512195
2017,Fiji,6101.02389,4.746549918,96.92883157,7.240300466,18.21330047,,4.277999878,10.44613155,,67.252
2017,Finland,46297.49635,2.950531373,75.05313719,6.724710307,23.20054122,8.640000343,8.640000343,15.20099337,,81.63170732
2017,France,38685.25849,1.994998447,62.96184729,1.385542745,22.74829233,9.409999847,9.409999847,10.13628516,,82.57560976
2017,French Polynesia,,3.713960377,,,,,12.2130003,,,77.251
2017,Gabon,7230.434912,-2.297541168,75.06874045,8.801569499,,,20.72100067,17.62241867,,65.839
2017,"Gambia, The",679.7550717,1.75610362,53.31905528,4.275240817,18.68342554,,9.484999657,4.469292134,,61.44
2017,Georgia,4357.000936,4.828569855,104.0400769,11.82440508,19.24601833,13.93999958,13.93999958,8.597061941,,73.414
2017,Germany,44542.2952,2.297206047,87.23720295,2.974301174,28.87913878,3.75,3.75,20.39033901,,80.99268293
2017,Ghana,2074.290733,5.754348517,70.54836457,5.388486852,16.88789727,4.21999979,4.21999979,10.15222299,,63.463
2017,Gibraltar,,,,,,,,,,
2017,Greece,18536.19072,1.29229029,71.57895054,1.725165992,9.672973671,21.48999977,21.48999977,8.108033827,,81.28780488
2017,Greenland,50765.69565,0.07766477397,84.20725587,,,,,2.535995199,,70.62243902
2017,Grenada,10152.83281,3.863139197,,13.82821302,,,,3.08060276,,72.388
2017,Guam,36601.91988,0.07146292024,69.26658906,,,,5.434999943,,,79.631
2017,Guatemala,4454.04815,1.415648841,46.0694204,1.393282437,14.78427734,2.460000038,2.460000038,14.1404419,,73.81
2017,Guinea,855.5752706,7.292111815,101.2516338,5.594271749,11.42341602,,4.914000034,10.02158413,,60.706
2017,Guinea-Bissau,738.5499449,3.270713428,60.84701692,1.162158478,8.420856222,,5.986000061,10.49912161,,57.673
2017,Guyana,6124.95367,3.21852431,,6.894095039,,,13.74600029,4.789300947,,69.624
2017,Haiti,1369.063734,1.18118263,45.75664178,2.493122908,15.81688831,,13.87699986,16.44759771,,63.29
2017,Honduras,2436.671636,3.083615218,101.8131111,4.134662667,23.29946547,5.53000021,5.53000021,17.1266629,,74.898
2017,"Hong Kong SAR, China",46165.85651,3.017315978,376.8278293,36.84069605,26.65245359,3.130000114,3.130000114,1.026515915,,84.6804878
2017,Hungary,14623.69665,4.546135601,165.2007541,-8.476577852,24.70852872,4.159999847,4.159999847,19.1232752,,75.81707317
2017,Iceland,72010.14903,1.779410135,86.97894698,-28.3072317,22.38926933,2.74000001,2.74000001,8.898170031,,82.66097561
2017,India,1980.66702,5.665781149,40.74249695,1.507316581,31.7067543,,5.357999802,15.01823875,,69.165
2017,Indonesia,3837.578024,3.841197264,39.35549707,2.019489201,30.87836344,3.779999971,3.880000114,20.16002236,,71.282
2017,"Iran, Islamic Rep.",5520.314782,2.327750916,48.78063791,1.126990785,,12.22999954,12.22999954,11.9947149,,76.271
2017,Iraq,4985.452879,-4.282981763,59.78091239,-2.687994284,32.10213057,13.02000046,13.02000046,2.174398743,,70.294
2017,Ireland,69601.68388,7.760441977,220.1506967,17.42391144,34.40394466,6.710000038,6.710000038,32.14317249,,82.15609756
2017,Isle of Man,83477.83429,4.295649045,,,,,,2.080770624,,
2017,Israel,40774.12961,2.372949592,56.99174404,4.754737676,24.73232803,4.21999979,4.21999979,11.33847812,,82.55121951
2017,Italy,32326.67421,1.820333852,58.60417595,0.5691728099,20.60782802,11.21000004,11.21000004,14.91387042,,82.94634146
2017,Jamaica,5070.099503,0.4920765897,83.52317252,6.00199763,21.55970716,7.400000095,11.63000011,7.707022335,,74.267
2017,Japan,38891.08627,1.842709058,34.42321357,0.381319638,29.28964909,2.819999933,2.799999952,20.43594607,,84.0997561
2017,Jordan,4231.51828,-0.3284859207,90.16351506,4.901640293,10.82329523,18.13999939,18.13999939,18.04875826,,74.292
2017,Kazakhstan,9247.581331,2.693432134,56.82538794,2.825220378,25.93409227,4.900000095,4.900000095,11.28015694,,72.95
2017,Kenya,1633.491216,1.397716647,35.99505788,1.543396016,13.34082062,,3.513000011,8.739141731,,65.909
2017,Kiribati,1640.571205,-0.5455526713,119.6147187,0.4190588927,68.39285822,,,4.310111176,,67.851
2017,"Korea, Dem. People's Rep.",,,,,,,2.697999954,,,71.91
2017,"Korea, Rep.",31616.8434,2.870196962,77.12091781,1.103077991,37.01428256,3.650000095,3.650000095,26.94587269,,82.62682927
2017,Kosovo,4009.380987,4.038708924,80.41013735,3.994466882,29.28148845,30.34000015,,12.78484426,,71.99512195
2017,Kuwait,29759.46747,-7.043499891,97.84004646,0.09362477506,35.49399819,,2.197000027,7.50147665,,75.311
2017,Kyrgyz Republic,1242.769643,2.734091891,100.6174458,-1.391843535,26.66968755,6.889999866,6.889999866,14.99082804,,71.2
2017,Lao PDR,2455.211559,5.244751345,,9.917782999,,9.409999847,0.8050000072,7.483534519,,67.277
2017,Latvia,15656.34749,4.232734576,123.7929142,3.793593438,23.30720528,8.720000267,8.720000267,10.47018109,,74.62926829
2017,Lebanon,7819.60467,-0.7711175577,68.07400269,4.730274859,-1.294947764,,10.27400017,8.29280769,,78.833
2017,Lesotho,1102.94441,-3.905641873,144.9520473,1.827986319,10.33073056,,23.20000076,15.24027453,,52.947
2017,Liberia,721.085044,-0.06003973597,,7.309485784,,12.44999981,3.049000025,,,63.295
2017,Libya,5756.699325,24.97603817,89.7314507,0,,,19.37100029,,,72.52
2017,Liechtenstein,171253.9643,,,602.3794201,,,,38.7329025,,83.74634146
2017,Lithuania,16843.69965,5.751046557,144.8733554,2.904510334,19.7482708,7.070000172,7.070000172,16.97086195,,75.4804878
2017,Luxembourg,109921.0314,-1.116112962,353.793992,-10.3971711,21.68179426,5.519999981,5.519999981,4.775908673,,82.09512195
2017,"Macao SAR, China",81019.47377,8.260073121,114.7579655,3.372265192,50.31748811,1.99000001,1.99000001,0.5718322592,,83.989
2017,Madagascar,515.2933234,1.185080524,65.34340151,3.52797151,15.07996219,,1.822999954,9.18815732,,66.311
2017,Malawi,506.1372944,1.263570639,,1.008548773,,4.980000019,5.760000229,11.29706162,34.29462257,63.279
2017,Malaysia,10259.30481,4.383943957,133.1551734,2.935792391,28.3360441,3.410000086,3.410000086,21.84615988,,75.828
2017,Maldives,9577.346946,2.69752963,151.5636455,9.629604082,20.46732746,,5.869999886,2.136181145,,78.325
2017,Mali,830.0215153,2.194028423,58.06844833,3.640327931,14.34970314,7.409999847,7.409999847,6.064296886,,58.452
2017,Malta,28250.69777,5.198577394,283.7498186,29.42407278,28.2681478,4,4,7.1452304,,82.34634146
2017,Marshall Islands,3672.576783,2.663631082,122.1840012,2.737047496,17.8965578,,,4.359484644,,
2017,Mauritania,1587.611263,3.316367942,78.81498018,8.65142918,30.3667305,10.34000015,10.34000015,6.413540454,,64.464
2017,Mauritius,10484.90836,3.720567642,97.36549133,3.620055576,17.8580263,6.75,6.75,11.80334251,,74.51463415
2017,Mexico,9287.849587,0.9314565416,77.1157445,2.862210878,23.1689349,3.420000076,3.420000076,17.44124895,,74.947
2017,"Micronesia, Fed. Sts.",3289.642117,1.534322533,101.0242542,,,,,0.5281088989,,67.618
2017,Moldova,3509.69345,6.47716048,85.63719188,1.546263818,16.86202963,3.890000105,4.099999905,11.55295348,,71.717
2017,Monaco,167517.0597,-4.310314684,,,,,,,,
2017,Mongolia,3687.100003,3.688533789,115.9329019,13.01602805,17.35832119,6.360000134,6.360000134,6.898238215,,69.509
2017,Montenegro,7784.06529,4.704687527,105.554965,11.57301608,14.16838917,16.07999992,16.06999969,3.847208631,,76.667
2017,Morocco,3035.454433,2.90184502,83.99917219,2.443511303,29.14748602,,9.241999626,15.69905319,,76.218
2017,Mozambique,461.4150941,0.7753464797,99.71881169,17.54336326,12.47179201,,3.450999975,8.201034639,,59.309
2017,Myanmar,1151.114462,5.081834102,61.02148174,7.818258794,25.62798651,1.559999943,1.559999943,22.99234664,,66.558
2017,Namibia,5367.114674,-2.863621404,81.21966743,2.175057338,13.12097807,,21.63899994,12.22004344,,63.021
2017,Nauru,10339.38548,-6.664971381,117.9310345,,,,,,,
2017,Nepal,1048.453755,7.521029892,44.64241062,0.6774398778,41.88064846,11.35999966,3.318000078,4.855673995,,70.169
2017,Netherlands,48554.99228,2.304284733,156.0282112,25.68467957,31.42219505,4.840000153,4.840000153,11.05242052,,81.76097561
2017,New Caledonia,33976.55555,,58.93061505,4.470902657,,,14.78499985,5.603776097,,77.53902439
2017,New Zealand,42992.89527,1.471532859,53.90504834,1.154882338,20.7392689,4.739999771,4.739999771,10.16843826,,81.65853659
2017,Nicaragua,2159.156714,3.307216049,96.38093261,7.510585129,22.41743713,3.299999952,3.299999952,13.64256432,,74.068
2017,Niger,517.7715723,1.046750786,39.55926263,3.028230749,20.4442784,7.769999981,0.5419999957,7.567788495,,61.599
2017,Nigeria,1968.565398,-1.788817621,26.347599,0.6421816602,18.26508766,8.390000343,8.390000343,8.741993492,,53.95
2017,North Macedonia,5450.492881,0.9837364254,124.1372839,3.367268167,31.62037241,22.37999916,22.37999916,12.60253096,,75.589
2017,Northern Mariana Islands,27584.74351,22.37359472,131.4102564,,,,,,,
2017,Norway,75496.75406,1.500180926,69.16442464,1.481097955,33.30471918,4.159999847,4.159999847,6.400380897,,82.6097561
2017,Oman,17329.18546,-3.709651671,88.95282637,3.607982142,20.26349817,,2.565000057,8.495178421,,77.393
2017,Pakistan,1464.926195,3.383928004,25.85283685,0.8195234299,13.04183399,,3.915999889,11.99853892,,66.947
2017,Palau,16019.98989,-3.777986627,,9.633590159,,,,0.9814230634,,
2017,Panama,15146.40851,3.799463619,87.42787685,6.56251387,31.66607099,5.460000038,3.858999968,6.057772161,,78.149
2017,Papua New Guinea,2695.249009,1.494455652,,0.7099914987,,,2.506999969,1.945336711,,64.01
2017,Paraguay,5678.869972,3.448948247,71.48221272,1.909421983,24.80152173,4.610000134,4.610000134,19.45276982,,73.992
2017,Peru,6710.507602,0.829126309,47.51355036,3.251307337,19.73813794,3.690000057,3.690000057,12.97084692,,76.286
2017,Philippines,3123.245642,5.396653106,68.16836974,3.122386545,35.48862852,2.549999952,2.549999952,19.50020206,,70.952
2017,Poland,13864.68176,4.817573853,104.5544982,2.233960434,19.49790197,4.889999866,4.889999866,16.81767584,,77.75365854
2017,Portugal,21437.3475,3.759094389,84.43914052,4.83845416,18.02628408,8.869999886,8.869999886,12.34250796,,81.42439024
2017,Puerto Rico,31108.76057,-0.5090994487,113.1312339,,,10.80000019,10.80000019,47.33511951,,79.63453659
2017,Qatar,59124.86727,-4.040775634,91.49458792,0.6120387233,47.3963663,0.1400000006,0.1400000006,8.047170298,,79.981
2017,Romania,10807.00917,7.941558658,86.51855931,2.812016214,20.33489528,4.929999828,4.929999828,19.93639786,,75.3097561
2017,Russian Federation,10720.33266,1.709389916,46.87652434,1.814092944,25.66868515,5.210000038,5.210000038,12.31277213,,72.45146341
2017,Rwanda,772.3169891,1.267473099,53.67527164,2.961450991,14.36164895,17.36000061,1.136999965,7.677866309,,68.341
2017,Samoa,4258.978767,0.6193504014,78.70971956,1.107582756,,14.47000027,8.578000069,8.036153689,,73.046
2017,San Marino,45399.02906,-0.2419688183,313.8503238,,,,,28.65222825,,
2017,Sao Tome and Principe,1813.807434,1.910770169,,9.107348911,,,13.97399998,7.496042118,,69.933
2017,Saudi Arabia,20802.46631,-2.71382745,64.18499428,0.206051693,30.37145106,5.889999866,5.889999866,12.89216446,,74.874
2017,Senegal,1361.701972,4.441187863,57.70527985,2.801853565,22.54235227,4.079999924,3.690000057,15.80530875,,67.38
2017,Serbia,6292.543629,2.645985862,107.5277191,6.55200965,15.55043989,13.47999954,13.47999954,15.08669422,,75.53902439
2017,Seychelles,15945.26493,3.464142333,188.8832253,8.144360223,13.34557782,3.710000038,,5.916336491,,74.3
2017,Sierra Leone,496.6822949,1.972229091,74.48782977,11.12351219,-1.746600155,,4.663000107,1.968343549,,53.895
2017,Singapore,61176.45636,4.427820162,315.7393215,29.35487192,45.45268302,4.199999809,4.199999809,18.61678736,,83.09512195
2017,Sint Maarten (Dutch part),29369.05683,-7.204618721,164.6132208,5.391676123,25.53229866,,,0.6516643226,,
2017,Slovak Republic,17494.72879,2.82050738,188.469252,4.440600809,21.64272133,8.130000114,8.130000114,17.96078449,,77.16585366
2017,Slovenia,23455.94473,4.747106183,157.2744387,2.468024022,26.47224832,6.559999943,6.559999943,20.57310748,,81.02926829
2017,Solomon Islands,2332.844216,2.595508505,87.68691788,2.890225321,13.86893987,,0.7070000172,,,72.645
2017,Somalia,384.4634014,-0.2451056627,100.1604564,6.578712783,,,18.88199997,,,56.709
2017,South Africa,6690.939847,-0.2653006531,53.53593183,0.5396739568,14.2437066,27.04000092,27.04000092,12.5127045,,63.538
2017,South Sudan,,,,,,,12.25399971,,,57.365
2017,Spain,28100.58624,2.732360583,66.69257325,2.410862324,22.18581552,17.21999931,17.21999931,11.33692583,,83.28292683
2017,Sri Lanka,4077.043841,2.414098662,50.88676871,1.570116017,28.95989794,4.050000191,4.050000191,15.37129399,,76.648
2017,St. Kitts and Nevis,20384.74788,0.1108089472,,4.527601732,,,,5.372768855,,
2017,St. Lucia,11034.62985,2.971531737,,4.504343867,,18.86000061,18.86000061,3.1024522,,75.907
2017,St. Martin (French part),,,,,,,,,,79.62195122
2017,St. Vincent and the Grenadines,7213.025857,0.6696240124,,20.61092751,,,19.18199921,5.040020946,,72.3
2017,Sudan,1011.521216,-1.674314344,1.462384542,2.580438764,37.7778089,,17.53300095,,,64.881
2017,Suriname,6295.560562,0.5670096818,,2.674989519,,,7.903999805,23.61209237,,71.463
2017,Sweden,53791.50873,1.195147571,84.93474943,5.250404754,28.51225299,6.71999979,6.71999979,13.04552945,,82.4097561
2017,Switzerland,83352.08865,0.6412840657,119.2700372,20.33219794,32.77067368,4.800000191,4.800000191,17.85868822,,83.55121951
2017,Syrian Arab Republic,942.5189159,1.420466896,50.85565554,,,,8.751999855,,,70.967
2017,Tajikistan,848.6723799,4.486563433,53.7862598,2.465714366,30.51052347,,6.953999996,12.80529159,,70.647
2017,Tanzania,1004.906588,3.643718302,32.23894101,1.758606511,30.53584045,,2.177000046,7.659011283,,64.479
2017,Thailand,6593.818352,3.818674251,120.8914274,1.815502013,31.9424667,0.8299999833,0.8299999833,27.01481548,,76.683
2017,Timor-Leste,1299.494635,-4.939962804,56.28860114,0.4156905883,21.26731086,,4.760000229,1.531737523,,69.007
2017,Togo,830.7452767,1.792430161,58.13561275,1.384709237,17.05925186,3.74000001,3.74000001,13.95300053,,60.489
2017,Tonga,4513.432531,2.452312649,87.96747368,-1.219376121,20.81079581,,2.815000057,5.95928083,,70.701
2017,Trinidad and Tobago,16173.74005,-3.442733208,,-2.103522908,,,3.275000095,18.22287529,,73.245
2017,Tunisia,3687.777461,1.086175267,95.76302999,1.923292298,10.40095278,15.32999992,15.32999992,14.20098557,,76.31
2017,Turkey,10589.66772,5.794264413,55.76216875,1.285453788,26.01343908,10.81999969,10.81999969,17.59183105,,77.161
2017,Turkmenistan,6587.092604,4.737302759,53.57535671,5.499995836,,,4.203999996,,,67.956
2017,Turks and Caicos Islands,27545.12879,-3.95617949,,2.158524597,,,,0.6259017083,,
2017,Tuvalu,3574.065288,2.875847514,,0.7385660377,,,,,,
2017,Uganda,746.8307529,-0.6700545814,36.83705293,2.610889174,23.5972327,10.09000015,1.932000041,15.52299609,,62.516
2017,Ukraine,2638.326055,2.810645079,104.0349829,3.283060565,16.86360957,9.5,9.5,11.98030207,,71.78097561
2017,United Arab Emirates,40644.79119,1.011430774,175.0043504,2.685185459,,2.460000038,2.460000038,9.154513274,,77.647
2017,United Kingdom,40857.75558,1.442929368,61.3547574,4.644610359,14.59853153,4.329999924,4.329999924,8.94760157,,81.25609756
2017,United States,60109.65573,1.687321406,27.15782968,1.948643533,19.51986421,4.360000134,4.360000134,11.12900317,,78.53902439
2017,Uruguay,18690.89384,1.257929132,46.80470512,4.182381199,15.90485708,7.889999866,7.889999866,10.08130772,,77.632
2017,Uzbekistan,1916.764642,2.652484732,47.78465936,2.895140342,32.15476777,5.829999924,5.800000191,13.81578597,,71.388
2017,Vanuatu,3082.475083,3.644485109,105.5265737,4.343272557,26.24291605,,1.745000005,2.903453582,,70.172
2017,"Venezuela, RB",,,,,,5.050000191,5.050000191,,,72.246
2017,Vietnam,2365.521615,5.728088412,200.3845804,6.300834952,21.67324246,1.870000005,1.870000005,15.33157876,,75.241
2017,Virgin Islands (U.S.),35365.0693,-0.5178538824,157.6963627,,,,12.32499981,,,79.36829268
2017,West Bank and Gaza,3620.360487,-0.5776228024,68.44866071,1.140566982,14.36621911,25.68000031,25.68000031,11.65550595,,73.74
2017,"Yemen, Rep.",964.2648105,-7.345180429,32.9052101,-1.005397561,,,13.29699993,,,66.086
2017,Zambia,1535.196574,0.4940855975,71.58569465,4.280501171,36.25246532,12.17000008,11.63000011,8.127238236,,63.043
2017,Zimbabwe,1235.189032,3.192452571,50.02971226,1.746884527,6.882674712,,4.784999847,11.01700859,,60.812
2017,Africa Eastern and Southern,1573.063386,-0.1447097977,51.05279141,1.011001547,19.97318407,,6.714954736,10.58575618,,63.24626353
2017,Africa Western and Central,1613.473553,-0.3906649438,40.17662059,2.582998668,17.95257033,7.218210837,6.019505353,9.857057113,,57.3823627
2017,Arab World,5987.341957,-1.006357856,83.37187475,1.226913704,28.5413076,,10.89637856,11.709306,,71.62267043
2017,Caribbean small states,9800.965886,-0.5341633878,,2.810294341,,,9.763381883,10.15652728,,73.51748995
2017,Central Europe and the Baltics,14248.74812,5.138074394,125.1976123,1.979547196,22.26078228,5.296798981,5.296798981,18.18292588,,76.94744264
2017,Early-demographic dividend,3473.462861,3.189090816,52.09339564,1.959787444,26.09544346,,5.645611539,16.54848954,,70.2542347
2017,East Asia & Pacific,10442.8595,4.311128151,55.26424104,2.31000834,37.38819132,3.551029291,3.863877772,23.84819432,,75.86858543
2017,East Asia & Pacific (excluding high income),7131.631349,5.894276264,45.9857832,1.621861366,42.43183994,3.56238274,3.909936668,26.86477478,,75.0019151
2017,East Asia & Pacific (IDA & IBRD countries),7210.916994,5.890947586,45.98473202,1.622015808,42.43183994,3.56238274,3.927918544,26.87430266,,75.0402245
2017,Euro area,37062.14036,2.392522403,88.13230815,3.864426759,24.84955916,9.047383527,9.047383527,15.140473,,81.93231636
2017,Europe & Central Asia,23670.07971,2.398394766,82.05196663,4.194950185,24.08929274,7.492071331,7.475092419,14.25136879,,77.78860652
2017,Europe & Central Asia (excluding high income),8026.773317,3.548597694,59.25619321,2.163265989,25.1917125,7.298721034,7.264352663,14.56690482,,73.50931792
2017,Europe & Central Asia (IDA & IBRD countries),8562.5074,3.695454647,65.23068377,2.153459342,24.48348308,7.121152529,7.093585839,14.84033716,,73.90101842
2017,European Union,33023.7909,2.652687755,90.56796596,3.664814119,24.9002092,8.1358044,8.1358044,15.28742712,,80.93083864
2017,Fragile and conflict affected situations,1657.340925,-0.3350039399,46.80227614,2.059501273,21.6019441,,6.459371978,,,61.892848
2017,Heavily indebted poor countries (HIPC),948.7389983,2.138233554,52.79476794,4.11296086,22.96452785,,4.661287306,10.33130668,,62.74867177
2017,High income,42754.56422,1.859085481,61.09100508,3.146202686,23.3600234,5.636763251,5.603218229,13.70412133,,80.68436436
2017,IBRD only,6042.981493,4.228378325,48.85898859,1.850954806,32.51131108,5.552429134,5.761480503,20.98807174,,73.2074138
2017,IDA & IBRD total,4840.465332,3.805647789,48.38980688,1.894475683,31.79155339,,5.568402971,20.35399026,,70.87314027
2017,IDA blend,1723.164886,0.5402883767,31.38840911,1.579268465,17.50666873,,5.612629153,10.21804786,,61.8891292
